id,obuphone,vehicleid,can_param,can_val,can_time,can_id,can_hexval,createddate,can_val_status,alaramid,reqresid,serialno
1849000224,5251313832,37636,SOC_difference_alarm,0,01/03/2023 0:58,18F205F3,4100,03/01/2023 0:59,No Failure,8f6cf12b-5b32-c033-61c1-d20444fa7974,140187188,0feb
1849000223,5251313822,37654,Battery SOC,67.2,01/03/2023 0:57,18F201F3,a8ad66857640010a,03/01/2023 0:59,,626eb114-4f47-6e98-40ef-75be087e7c25,140187246,1d3d
1849000222,5202843543,37673,Heating_status,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,a6bfbb7a-0395-2079-51b5-debe323155d2,140187209,0b3f
1849000221,5251230190,37688,Precharge_alarm,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,b5817c2e-2bdd-b377-391f-2fd7836db7bb,140187212,0.00E+00
1849000220,5251230211,37699,DCDC_real_time_output_voltage,27.5,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,73c49a57-75ee-f3cc-28e8-079a1a5a2651,140187237,118
1849000219,5250928151,37696,CAN_failure,0,01/03/2023 0:59,0CF602A1,0151376b000c0229,03/01/2023 0:59,,6d0d9207-b692-5423-1969-657927388e44,140187236,1970
1849000218,5250928148,37669,Temprature Difference,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,317d22ef-b58c-eef6-0399-4851709fe7b2,140187203,1b1e
1849000217,5251313857,37668,total power battery voltage,2.46,01/03/2023 0:57,18F201F3,cc7b66ff834001a8,03/01/2023 0:59,,1f87dad7-c0e7-7913-dbeb-751c832d877b,140187240,071c
1849000216,5200604719,37694,Charging_status,0,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,f3014cab-520a-1de8-986f-cf20669d898c,140187221,449
1849000215,5251313848,37646,Bat_cooling_sys_failure,0,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,82545914-c4f3-1c81-b95e-613f8c7df55f,140187211,481
1849000214,5251313831,37637,MCU_failure_status,0,01/03/2023 0:59,18F501F0,524f0f02ff250000,03/01/2023 0:59,,9b29153e-a376-eec4-80b4-9bcbf951ad4e,140187081,039f
1849000213,5251230213,37701,MCU_failure_status,0,01/03/2023 0:56,18F501F0,69630c02ff250000,03/01/2023 0:59,,40503783-44d2-d76e-b55b-05c664fffe09,140187088,024a
1849000212,5251230225,37700,Mileage,17540.25,01/03/2023 0:59,18F40217,22240200ffffffff,03/01/2023 0:59,,8b5770fb-f398-0d23-8e12-9b28dab3946b,140187191,400
1849000211,5251313849,37643,MCU_communication_failure_alarm,0,01/03/2023 0:58,18F501F0,6f690d02ff210000,03/01/2023 0:59,,d5c2b3ca-8305-b095-8de0-7c4b00c21375,140187062,18ae
1849000210,5251313843,37638,SOC leaping alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,Normal,c7163ae8-e288-32c2-9504-03365f98fc3c,140187145,189d
1849000209,5251313855,37640,Front_air_pressure_alarm,0,27/02/2023 23:22,18F40117,8a2890b4b40c00c5,03/01/2023 0:59,,1e99805d-6f51-8b50-fbe1-ed6492336a0a,140187121,15b1
1849000208,5251313834,37642,Charger_Comm_alarm,0,01/03/2023 0:58,18F205F3,1800,03/01/2023 0:59,,cb87e354-b421-b607-83ab-aa1d9d096fbc,140187177,471
1849000207,5250928150,37667,Overvoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,091d06c8-fc2b-6c67-6275-8e5fd50c6b60,140187179,164a
1849000206,5251313854,37644,DCDC_body_temp,47,01/03/2023 0:59,0CF602A1,00003357002c00ba,03/01/2023 0:59,,0d758910-7a9a-7c3f-a37d-62d0dfcfe0d7,140187234,03a0
1849000205,5251313829,37635,Battery SOC,38,01/03/2023 0:58,18F201F3,5f776508838001b1,03/01/2023 0:59,,55b226de-9cd7-7b19-3f79-5ad123006552,140187245,148d
1849000204,5251200260,37685,Left_turn_signal,0,01/03/2023 0:58,18F40117,8a68d0c0c60200c5,03/01/2023 0:59,,bdd93088-9d35-0ce9-5b12-622fee965186,140187119,06cf
1849000203,5251230189,37687,Back_warehouse_door_status,0,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,dc4e1c79-c45b-879d-3f3b-13e24e22f072,140187082,266
1849000202,5250928144,37675,DCDC_real_time_output_current,37,01/03/2023 0:58,0CF602A1,014a376900080252,03/01/2023 0:59,,373b4f1e-4109-f574-091b-52857c044501,140187225,0ef6
1849000201,5251230211,37699,DCDC_body_temp,52,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,d9ea22a8-5e7e-f929-25d9-2e99bca24934,140187237,118
1849000200,5251313819,37639,Handbrake_status,0,01/03/2023 0:58,18F40117,8a008c00000000c5,03/01/2023 0:59,,99b91623-d1c0-e9e0-2fba-4cd0ee193af0,140187115,073a
1849000199,5250928148,37669,Charging_current_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,dc91c8f2-0ec9-fb7a-c214-53c5f0c29554,140187203,1b1e
1849000198,5250928160,37659,Bat_failure_status,1,01/03/2023 0:59,18F205F3,4000,03/01/2023 0:59,,06acd6cb-8578-9b73-85d5-f303032a6dcc,140187223,12a5
1849000197,5251200251,37678,Bat_failure_status,0,01/03/2023 0:57,18F205F3,5800,03/01/2023 0:59,,4345176f-2420-f089-372e-1385f10f0bbd,140187229,1d95
1849000196,5250928144,37675,Battery SOC,63.2,01/03/2023 0:58,18F201F3,9e0d663f824001b7,03/01/2023 0:59,,3c7832bf-1286-5027-baa9-8835206d58c4,140187242,0f1b
1849000195,5251313822,37654,Vehicle speed,66,01/03/2023 0:57,18F101D0,44213a0200000153,03/01/2023 0:59,,2095e333-f11b-67c0-6e41-1cca173ab125,140187246,1d3d
1849000194,5250928166,37671,Mileage,14216.5,01/03/2023 0:57,18F40217,44bc0100ffffffff,03/01/2023 0:59,,78373e95-6dc8-c607-03fe-dcda213cdca8,140187097,2.00E+05
1849000193,5250928165,37653,Charger_Comm_alarm,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,f3cd93ee-65ba-bbd5-8a24-d857b8694b46,140187198,0b23
1849000192,5251313815,37655,SOC leaping alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,Normal,3f80b69a-0d15-ae04-2dc8-5d99d1bc1d6b,140187161,0d1c
1849000191,5251313832,37636,Bat_overcharge_alarm,0,01/03/2023 0:58,18F205F3,4100,03/01/2023 0:59,No Failure,24f8227f-356c-7f2e-ccd7-0fa8a0211667,140187188,0feb
1849000190,5251230190,37688,Bat_cooling_sys_failure,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,237e324f-a3cb-868c-13b3-6794e7d7e43a,140187212,0.00E+00
1849000189,5251230195,37689,Middle_door_status,0,01/03/2023 0:59,18F40117,8a2890a2a20a00e5,03/01/2023 0:59,,cbd723dd-03f1-4030-8d82-dae5eca2f6c9,140187103,1476
1849000188,5250928147,37672,DCDC_working_status,10,01/03/2023 0:59,0CF602A1,013e37690015023a,03/01/2023 0:59,Second Level Failure,adf8c6ba-f700-90c3-5733-9ef1fc3d13c2,140187224,0d91
1849000187,5250928151,37696,Hardware_failure,0,01/03/2023 0:59,0CF602A1,0151376b000c0229,03/01/2023 0:59,,f7bb1678-193e-540e-00ec-fee1840bc109,140187236,1970
1849000186,5202843543,37673,SOC_difference_alarm,0,28/02/2023 05:56,18F205F3,5800,03/01/2023 0:59,No Failure,52013a48-4272-f5db-c7aa-5fbe43a49f80,140187165,12c3
1849000185,5251230225,37700,Middle_door_status,0,01/03/2023 0:59,18F40117,78229c00000000c5,03/01/2023 0:59,,a8df1ecb-82b4-d4a1-c077-5e11cb957051,140187191,400
1849000184,5251313831,37637,MCU_system_failure_code,0,01/03/2023 0:59,18F501F0,524f0f02ff250000,03/01/2023 0:59,,0f1c9260-095f-bb0c-edbc-c74fa8b64d20,140187081,039f
1849000183,5251313855,37640,Handbrake_status,1,27/02/2023 23:22,18F40117,8a2890b4b40c00c5,03/01/2023 0:59,,9551bd23-b130-2d20-8848-d4543a59a8b4,140187121,15b1
1849000182,5251230211,37699,CAN_failure,0,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,bcf11afb-dda1-b897-8ff7-c495f61dbb0a,140187237,118
1849000181,5251313848,37646,BMS_Comm_failure,0,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,9924c5be-c391-9668-25fc-4a085d1d723f,140187211,481
1849000180,5202843559,37676,MCU_temp_alarm,0,01/03/2023 0:56,18F501F0,54511002ff250000,03/01/2023 0:59,,86e1e13f-7355-2323-614f-d709c2bb0f41,140187001,1070
1849000179,5251313857,37668,Battery SOC,81.6,01/03/2023 0:57,18F201F3,cc7b66ff834001a8,03/01/2023 0:59,,ac6eb25a-e84f-e69c-5203-fde24332b9ac,140187240,071c
1849000178,5200604719,37694,Bat_failure_status,1,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,71ee3cd8-a191-80f3-6f9f-605962687322,140187221,449
1849000177,5202843559,37676,Charging_status,0,01/03/2023 0:56,18F205F3,4000,03/01/2023 0:59,,85d8b756-e04b-cdb2-ca58-8149ee9bb1e6,140187208,0fb5
1849000176,5250928150,37667,Battry high temp. alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,f7876671-6179-87e4-aff4-0ce4a4702f09,140187179,164a
1849000175,5202843543,37673,Charging_status,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,e527a90d-d24e-c125-7cf3-b0b402cdef8d,140187209,0b3f
1849000174,5251200260,37685,Right_turn_signal,0,01/03/2023 0:58,18F40117,8a68d0c0c60200c5,03/01/2023 0:59,,f687f29d-98be-d584-6ea2-47de177687ef,140187119,06cf
1849000173,5250928148,37669,Discharging_current_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,0489f6b2-d325-ffb6-862f-fd420b95b042,140187203,1b1e
1849000172,5251313834,37642,Precharge_alarm,0,01/03/2023 0:58,18F205F3,1800,03/01/2023 0:59,,6442ffa7-c155-a918-6af4-245ebb22e5a6,140187177,471
1849000171,5251313819,37639,STOP_status,0,01/03/2023 0:58,18F40117,8a008c00000000c5,03/01/2023 0:59,,620930f1-433e-943c-b259-fa9b423d8224,140187115,073a
1849000170,5251230213,37701,MCU_system_failure_code,0,01/03/2023 0:56,18F501F0,69630c02ff250000,03/01/2023 0:59,,7a9cd5c7-2237-9a9d-39c5-6cd61088dd47,140187088,024a
1849000169,5251313849,37643,MCU_failure_status,0,01/03/2023 0:58,18F501F0,6f690d02ff210000,03/01/2023 0:59,,281499d9-99fc-e6dc-2337-206098934cce,140187062,18ae
1849000168,5251313829,37635,Vehicle speed,64,01/03/2023 0:58,18F101D0,44004c02000001e9,03/01/2023 0:59,,7cc59229-1602-c7c2-83d9-78a87b0bcc49,140187245,148d
1849000167,5251313854,37644,CAN_failure,0,01/03/2023 0:59,0CF602A1,00003357002c00ba,03/01/2023 0:59,,2ee9c53b-d430-cea6-6f22-be8058fbe039,140187234,03a0
1849000166,5251313843,37638,Single undervoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,ac810da3-aa66-da05-dab8-7ad2776587d9,140187145,189d
1849000165,5251230195,37689,Front_door_status,0,01/03/2023 0:59,18F40117,8a2890a2a20a00e5,03/01/2023 0:59,,14ac14af-591d-ffd7-1113-35294a2ea7ff,140187103,1476
1849000164,5250928166,37671,Middle_door_status,0,01/03/2023 0:57,18F40117,8a28d0c0c00c1065,03/01/2023 0:59,,52ccc71d-26f1-f44e-988f-3c8466b48571,140187097,2.00E+05
1849000163,5251200251,37678,remaining charge time,115,01/03/2023 0:57,18F203F3,ee7300ffffffff80,03/01/2023 0:59,,1fc35d13-a260-07ba-4561-1b256179e569,140187229,1d95
1849000162,5251230189,37687,ON_signal,0,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,475a7351-325f-ce31-fae2-b38fdc5ca6c2,140187082,266
1849000161,5251230211,37699,Hardware_failure,0,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,5ba646c6-67fd-62e4-64df-12180bc4cda8,140187237,118
1849000160,5251313832,37636,SOC_low_alarm,0,01/03/2023 0:58,18F205F3,4100,03/01/2023 0:59,No Failure,b223fb01-f97c-9cdf-2aa7-95066d35713d,140187188,0feb
1849000159,5250928144,37675,DCDC_real_time_output_voltage,27.5,01/03/2023 0:58,0CF602A1,014a376900080252,03/01/2023 0:59,,23e9682b-3cc9-b66b-048f-27a015d41de7,140187225,0ef6
1849000158,5250928151,37696,DCDC_bus_voltage,524,01/03/2023 0:59,0CF602A1,0151376b000c0229,03/01/2023 0:59,,34125938-a642-2ba5-0d76-7fa155031212,140187236,1970
1849000157,5250928165,37653,Precharge_alarm,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,54155f0b-4f8e-754f-3459-cb23ab45665c,140187198,0b23
1849000156,5250928160,37659,remaining charge time,255,01/03/2023 0:59,18F203F3,e9ffffffffffff80,03/01/2023 0:59,,ebc87f38-1ea4-1f5f-83e3-a173b6bd0937,140187223,12a5
1849000155,5251230190,37688,BMS_Comm_failure,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,f7de3a46-ca2e-bfa2-b684-b6afc5c2bc77,140187212,0.00E+00
1849000154,5251230225,37700,Front_door_status,0,01/03/2023 0:59,18F40117,78229c00000000c5,03/01/2023 0:59,,8b4ac9ab-ca37-161b-1b6f-1f57602a16df,140187191,400
1849000153,5250928147,37672,DCDC_real_time_output_current,31,01/03/2023 0:59,0CF602A1,013e37690015023a,03/01/2023 0:59,,53a39fd0-d4c2-7225-e575-6c0c2bfbae84,140187224,0d91
1849000152,5251313815,37655,Single undervoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,977625a9-3ffb-42e2-a010-7053f4190fdf,140187161,0d1c
1849000151,5250928144,37675,Vehicle speed,66,01/03/2023 0:58,18F101D0,44244f02000001bd,03/01/2023 0:59,,2dd4c983-1757-54f0-2e61-a4105c3aafd8,140187242,0f1b
1849000150,5251313857,37668,Vehicle speed,79,01/03/2023 0:57,18F101D0,44f84f020000061d,03/01/2023 0:59,,433c1651-27ed-41fd-6e65-2c3649abffbc,140187240,071c
1849000149,5200604719,37694,remaining charge time,25,01/03/2023 0:58,18F203F3,f11900ffffffff80,03/01/2023 0:59,,fdef8409-3557-d1ff-a896-a9fd1f1520a5,140187221,449
1849000148,5251313831,37637,Mileage,139767.5,01/03/2023 0:59,18F40217,bc0f1100ffffffff,03/01/2023 0:59,,64ae07c8-6eca-84fc-a564-79a77f9f40d0,140187081,039f
1849000147,5251313855,37640,STOP_status,0,27/02/2023 23:22,18F40117,8a2890b4b40c00c5,03/01/2023 0:59,,e88beafc-f9ee-d969-722d-f87ed17f082a,140187121,15b1
1849000146,5251313848,37646,Heating_status,0,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,933f501a-580a-5d18-0577-b68d4a759c79,140187211,481
1849000145,5250928148,37669,SOC_difference_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,46e10e33-1b01-97d8-c66b-ec65203f041f,140187203,1b1e
1849000144,5251313822,37654,DCDC_working_status,10,01/03/2023 0:57,0CF602A1,1.50E+14,03/01/2023 0:59,Second Level Failure,f5183ef3-3479-3546-54ff-aa9faf1c9cd2,140187218,1d3c
1849000143,5251313854,37644,Hardware_failure,0,01/03/2023 0:59,0CF602A1,00003357002c00ba,03/01/2023 0:59,,5597ce79-cde4-705c-1c22-4f54dce47ee7,140187234,03a0
1849000142,5251200260,37685,Rear_air_pressure_alarm,0,01/03/2023 0:58,18F40117,8a68d0c0c60200c5,03/01/2023 0:59,,ddf0d7d5-cced-ee04-0666-cc9fc9365b46,140187119,06cf
1849000141,5251230211,37699,DCDC_bus_voltage,540,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,c579c93e-49a8-5f16-c980-8115a8e39d66,140187237,118
1849000140,5250928150,37667,Temprature Difference,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,b00e0dad-e5da-c9ed-3ad2-d0368727e4b2,140187179,164a
1849000139,5251313834,37642,Bat_cooling_sys_failure,0,01/03/2023 0:58,18F205F3,1800,03/01/2023 0:59,,29c33d21-df33-b8df-b713-0cc9bb3df80d,140187177,471
1849000138,5250928166,37671,Front_door_status,0,01/03/2023 0:57,18F40117,8a28d0c0c00c1065,03/01/2023 0:59,,f968b944-b934-200b-0f21-fe43a08a4b10,140187097,2.00E+05
1849000137,5251313849,37643,MCU_system_failure_code,0,01/03/2023 0:58,18F501F0,6f690d02ff210000,03/01/2023 0:59,,65004abf-5018-5df1-6d0f-2d1e29855728,140187062,18ae
1849000136,5202843543,37673,Bat_failure_status,1,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,8523b831-baf3-61c2-9ade-0ea50d4eae9d,140187209,0b3f
1849000135,5251313819,37639,Driver_leaving_seat_alarm,0,01/03/2023 0:58,18F40117,8a008c00000000c5,03/01/2023 0:59,,1cc06a78-b9c4-dc0d-f09b-d81f6bd09c7d,140187115,073a
1849000134,5251313843,37638,Single overvoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,1b07e99e-dfd9-e80d-e0c8-5198daf47372,140187145,189d
1849000133,5251200251,37678,Battery SOH,9.52,01/03/2023 0:57,18F203F3,ee7300ffffffff80,03/01/2023 0:59,,85d23f53-04f7-733c-ea64-0641c79b73e3,140187229,1d95
1849000132,5251230213,37701,Mileage,15581.5,01/03/2023 0:56,18F40217,ece60100ffffffff,03/01/2023 0:59,,5765ba50-fb2d-0e21-9caa-8ca48f4842fb,140187088,024a
1849000131,5202843543,37673,Bat_overcharge_alarm,0,28/02/2023 05:56,18F205F3,5800,03/01/2023 0:59,No Failure,06b78f6c-d6e0-7931-a60b-c11f37f773fe,140187165,12c3
1849000130,5251230195,37689,Back_warehouse_door_status,0,01/03/2023 0:59,18F40117,8a2890a2a20a00e5,03/01/2023 0:59,,cca66426-fef7-c7e4-d636-2fbbf319f8a4,140187103,1476
1849000129,5251313829,37635,DCDC_working_status,10,01/03/2023 0:58,0CF602A1,013a37600006026e,03/01/2023 0:59,Second Level Failure,5267d2f7-df5c-1735-6770-82a1d64b501f,140187220,148c
1849000128,5251230211,37699,DCDC_life_signal,46,01/03/2023 0:59,0CF602A1,013d375c001c022e,03/01/2023 0:59,,83e76b8a-97d6-0d68-9e4a-ef2d7c59c616,140187237,118
1849000127,5251230225,37700,Back_warehouse_door_status,1,01/03/2023 0:59,18F40117,78229c00000000c5,03/01/2023 0:59,,8711cde4-346a-8c98-a437-90023f17afdf,140187191,400
1849000126,5250928151,37696,DCDC_life_signal,41,01/03/2023 0:59,0CF602A1,0151376b000c0229,03/01/2023 0:59,,29c36325-b18b-51d4-4366-b4b488bc134c,140187236,1970
1849000125,5202843559,37676,Bat_failure_status,1,01/03/2023 0:56,18F205F3,4000,03/01/2023 0:59,,a746a69d-6385-c1ff-3abf-f660a788bf7b,140187208,0fb5
1849000124,5250928148,37669,Bat_overcharge_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,9537ee89-19a3-e49b-dd8b-e3927fc6a2b8,140187203,1b1e
1849000123,5202843559,37676,Motor_temp_alarm,0,01/03/2023 0:56,18F501F0,54511002ff250000,03/01/2023 0:59,,5c506011-e55c-19ba-f819-ac2331472a05,140187001,1070
1849000122,5250928147,37672,DCDC_real_time_output_voltage,27.5,01/03/2023 0:59,0CF602A1,013e37690015023a,03/01/2023 0:59,,d6fdb26f-cd4c-95db-6ba5-b5a94802c7bc,140187224,0d91
1849000121,5251230190,37688,Heating_status,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,c44aa940-32f7-5de1-198d-64aa9643da82,140187212,0.00E+00
1849000120,5251230189,37687,START_signal,0,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,419476dd-9948-b99c-5b33-fd843e524a73,140187082,266
1849000119,5250928165,37653,Bat_cooling_sys_failure,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,b065496c-cbf9-5c10-16e3-ca0f60c1e88a,140187198,0b23
1849000118,5250928144,37675,DCDC_body_temp,65,01/03/2023 0:58,0CF602A1,014a376900080252,03/01/2023 0:59,,220b4b87-6b7a-2687-2144-d5c66a826cc9,140187225,0ef6
1849000117,5251313832,37636,Charger_Comm_alarm,0,01/03/2023 0:58,18F205F3,4100,03/01/2023 0:59,,496a33b6-bec1-240f-5cda-2309dc1efd0e,140187188,0feb
1849000116,5251313815,37655,Single overvoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,c80c51b1-72a6-d5a8-b0ad-1afbc26218be,140187161,0d1c
1849000115,5200604719,37694,Battery SOH,9.64,01/03/2023 0:58,18F203F3,f11900ffffffff80,03/01/2023 0:59,,3cbe18f6-8449-5df2-5dca-0dc8fd0942b8,140187221,449
1849000114,5250928160,37659,Battery SOH,9.32,01/03/2023 0:59,18F203F3,e9ffffffffffff80,03/01/2023 0:59,,c933ef64-3a1a-2cac-2ae0-eaf8940f286c,140187223,12a5
1849000113,5251313848,37646,Charging_status,0,01/03/2023 0:58,18F205F3,2.20E+12,03/01/2023 0:59,,2157e79a-b6b3-cd40-9a74-fddf589756b0,140187211,481
1849000112,5251200260,37685,Front_air_pressure_alarm,0,01/03/2023 0:58,18F40117,8a68d0c0c60200c5,03/01/2023 0:59,,597e36ec-4e61-59bc-f443-a6e9a07a6294,140187119,06cf
1849000111,5251313857,37668,DCDC_working_status,10,01/03/2023 0:57,0CF602A1,01423768000a02fa,03/01/2023 0:59,Second Level Failure,57ff4834-cb37-7754-99d8-7b42d00940cf,140187217,071b
1849000110,5250928150,37667,Charging_current_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,925c28b7-c11d-7ed8-cdc8-0b185ff04115,140187179,164a
1849000109,5251313854,37644,DCDC_bus_voltage,44,01/03/2023 0:59,0CF602A1,00003357002c00ba,03/01/2023 0:59,,6e480063-128c-4db7-4c99-2fffe9be79e4,140187234,03a0
1849000108,5251230225,37700,ON_signal,0,01/03/2023 0:59,18F40117,78229c00000000c5,03/01/2023 0:59,,ce675723-7c12-ee19-b781-347cfd41503a,140187191,400
1849000107,5250928166,37671,Back_warehouse_door_status,0,01/03/2023 0:57,18F40117,8a28d0c0c00c1065,03/01/2023 0:59,,1ccb5f08-cc82-5624-8bae-5b4eb95cdb58,140187097,2.00E+05
1849000106,5251313834,37642,BMS_Comm_failure,0,01/03/2023 0:58,18F205F3,1800,03/01/2023 0:59,,31e04810-15fb-478a-0f72-cf98f32542c9,140187177,471
1849000105,5251313831,37637,Middle_door_status,0,01/03/2023 0:59,18F40117,8b2800c0c0020005,03/01/2023 0:59,,2f84a507-4126-b095-cebe-ae013cda6830,140187081,039f
1849000104,5251313855,37640,Driver_leaving_seat_alarm,0,27/02/2023 23:22,18F40117,8a2890b4b40c00c5,03/01/2023 0:59,,9fba7eeb-44b4-13f5-1e60-3195f1397b1b,140187121,15b1
1849000103,5250928144,37675,DCDC_working_status,10,01/03/2023 0:58,0CF602A1,014a376900080252,03/01/2023 0:59,Second Level Failure,834d559c-4762-2e8f-07a2-40292fc0a959,140187192,0f1a
1849000102,5251313822,37654,DCDC_real_time_output_current,40,01/03/2023 0:57,0CF602A1,1.50E+14,03/01/2023 0:59,,3171d110-ddf0-eaad-3bcd-5598463c3531,140187218,1d3c
1849000101,5251230195,37689,ON_signal,0,01/03/2023 0:59,18F40117,8a2890a2a20a00e5,03/01/2023 0:59,,3967584f-5bd2-77c1-871a-2b13c1f8edd3,140187103,1476
1849000100,5251230213,37701,Middle_door_status,0,01/03/2023 0:56,18F40117,812890baba0a00c5,03/01/2023 0:59,,1da9debc-7647-7b55-84d7-fa27190abae9,140187088,024a
1849000099,5250928148,37669,SOC_low_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,No Failure,30a09293-bd57-f855-9ba6-b328da49c53b,140187203,1b1e
1849000098,5251200251,37678,BMS life signal,117,01/03/2023 0:57,18F201F3,66b568cd75400176,03/01/2023 0:59,,a6a44c4f-1b60-0171-ae26-d6fcb6b7dafb,140187229,1d95
1849000097,5251313843,37638,SOC low alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,39283b23-d3b6-a70d-c7ae-e0d521720cd9,140187145,189d
1849000096,5251230211,37699,Mileage,5693.625,01/03/2023 0:58,18F40217,edb10000ffffffff,03/01/2023 0:59,,27fe9d8a-a77f-921c-b00c-2430a039b707,140187148,109
1849000095,5251313829,37635,DCDC_real_time_output_current,29,01/03/2023 0:58,0CF602A1,013a37600006026e,03/01/2023 0:59,,fbc7c7cf-7135-2e52-74a7-4c607b1b03c8,140187220,148c
1849000094,5202843543,37673,SOC_low_alarm,0,28/02/2023 05:56,18F205F3,5800,03/01/2023 0:59,No Failure,1d48d869-2b9f-1f72-e63c-29cb0e3f221b,140187165,12c3
1849000093,5250928147,37672,DCDC_body_temp,65,01/03/2023 0:59,0CF602A1,013e37690015023a,03/01/2023 0:59,,a9ad51dc-db93-7fb6-d12f-e151f43dce86,140187224,0d91
1849000092,5251313819,37639,Door_pump_air_pressure_alarm,0,01/03/2023 0:58,18F40117,8a008c00000000c5,03/01/2023 0:59,,eced3990-6cf5-1b13-cdcb-fbcc15364955,140187115,073a
1849000091,5251313849,37643,Mileage,140955.125,01/03/2023 0:58,18F40217,d9341100ffffffff,03/01/2023 0:59,,35dd7cee-7da2-2d95-e666-42460ae7f096,140187062,18ae
1849000090,5202843543,37673,remaining charge time,255,01/03/2023 0:58,18F203F3,ecffffffffffff80,03/01/2023 0:59,,ae5bf005-83e3-d10d-a384-7917bb1d307d,140187209,0b3f
1849000089,5251230190,37688,Charging_status,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,b1ec0c0f-4d5c-11b5-3344-0763f2fbd374,140187212,0.00E+00
1849000088,5250928165,37653,BMS_Comm_failure,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,,872cbf47-8111-0ea3-27d3-d01c382cc464,140187198,0b23
1849000087,5251230225,37700,START_signal,1,01/03/2023 0:59,18F40117,78229c00000000c5,03/01/2023 0:59,,05e18459-c712-90f5-c2b4-82140fbb7b11,140187191,400
1849000086,5251230189,37687,Left_turn_signal,1,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,0cc63a74-d649-c24a-93c8-ef47624bda42,140187082,266
1849000085,5250928148,37669,Charger_Comm_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,012805de-06b1-2a84-c0da-7c5414347b40,140187203,1b1e
1849000084,5202843559,37676,MCU_communication_failure_alarm,0,01/03/2023 0:56,18F501F0,54511002ff250000,03/01/2023 0:59,,84f3f9df-3915-277a-a00b-7ad0e547a4e3,140187001,1070
1849000083,5250928160,37659,BMS life signal,127,01/03/2023 0:59,18F201F3,bd2a67087f400196,03/01/2023 0:59,,465d099c-82e7-82ac-23e1-bc874256d8d1,140187223,12a5
1849000082,5251313855,37640,Door_pump_air_pressure_alarm,0,27/02/2023 23:22,18F40117,8a2890b4b40c00c5,03/01/2023 0:59,,6c3b5f06-320a-d4b1-1861-e22576fcdd4b,140187121,15b1
